id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
1,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,社会学Ⅱ,火1,土居 洋平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",18864,detail?ttblyr=2023&entno=18864&lang=jp
2,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"月1,2",吉田 豊,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",20359,detail?ttblyr=2023&entno=20359&lang=jp
3,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,論理学Ⅱ,火5,高橋 優太,オンライン授業（全回オンデマンド形式）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",1587,detail?ttblyr=2023&entno=01587&lang=jp
4,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,国語国文Ⅱ,水3,津田 眞弓,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治']",11640,detail?ttblyr=2023&entno=11640&lang=jp
6,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,言語学Ⅲ,火5,古賀 裕章,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律']",30341,detail?ttblyr=2023&entno=30341&lang=jp
7,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,科学と環境Ⅱ,土3,豊田 健介,オンライン授業（主としてオンデマンド形式）,2023,"['経/経済', '商/商', '文/人文', '理']",90749,detail?ttblyr=2023&entno=90749&lang=jp
8,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,秋,心理学Ⅳ,火3,中野 泰志 他,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",5212,detail?ttblyr=2023&entno=05212&lang=jp
9,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,秋,芸術文化論Ⅱ,月3,津田 眞弓 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律']",34916,detail?ttblyr=2023&entno=34916&lang=jp
11,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系（自由研究セミナー）,秋,自由研究セミナー,水5,長田 進,対面授業（主として対面授業）,2023,['経/経済'],7234,detail?ttblyr=2023&entno=07234&lang=jp
13,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地域文化論,木3,杉山 有紀子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",26052,detail?ttblyr=2023&entno=26052&lang=jp
14,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅰ,金5,ベネット， アレキサンダー Ｃ．,オンライン授業（主としてオンデマンド形式）,2023,"['経/経済', '商/商', '文/人文']",89552,detail?ttblyr=2023&entno=89552&lang=jp
15,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域研究−東南アジア,月5,新井 和広 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",96163,detail?ttblyr=2023&entno=96163&lang=jp
16,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,文学Ⅱ,月4,上杉 誠 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",20880,detail?ttblyr=2023&entno=20880&lang=jp
17,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文化人類学Ⅱ,水3,井本 由紀,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",2799,detail?ttblyr=2023&entno=02799&lang=jp
18,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,言語学Ⅰ,火5,タンクレディ， クリストファー Ｄ．,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律']",89199,detail?ttblyr=2023&entno=89199&lang=jp
19,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,生命の科学,土2,佐藤 由紀子,オンライン授業（主としてオンデマンド形式）,2023,"['経/経済', '商/商', '文/人文']",88852,detail?ttblyr=2023&entno=88852&lang=jp
20,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系（自由研究セミナー）（ＰＥＡＲＬ）,春集中,自由研究セミナー(PEARL)(GIC-certified courses),"月2,3",アートル， ジョン Ｊ．,対面授業（主として対面授業）,2023,['経/経Ｐ'],45207,detail?ttblyr=2023&entno=45207&lang=jp
22,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"木1,2",林 良信,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",37151,detail?ttblyr=2023&entno=37151&lang=jp
23,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,科学と環境Ⅱ,金4,フラキ， アントニノ,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",92259,detail?ttblyr=2023&entno=92259&lang=jp
24,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,現代メディア論,水5,熊谷 知子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",18191,detail?ttblyr=2023&entno=18191&lang=jp
25,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,秋,医療・福祉の行政,金5,池永 敏康,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",38746,detail?ttblyr=2023&entno=38746&lang=jp
26,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,音楽Ⅰ,金5,安川 智子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",53753,detail?ttblyr=2023&entno=53753&lang=jp
27,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,美術Ⅰ,火2,國本 学史,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",2507,detail?ttblyr=2023&entno=02507&lang=jp
28,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月3,4",福澤 利彦,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",31682,detail?ttblyr=2023&entno=31682&lang=jp
29,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,水3,石川 学,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",85820,detail?ttblyr=2023&entno=85820&lang=jp
30,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,化学Ⅱ（実験を含む）,"水3,4",志村 正,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",284,detail?ttblyr=2023&entno=00284&lang=jp
31,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,秋集中,文学(PEARL),月3/水3,永井 容子,対面授業（主として対面授業）,2023,['経/経Ｐ'],96751,detail?ttblyr=2023&entno=96751&lang=jp
32,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,心理学Ⅳ,月2,中野 泰志 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",99000,detail?ttblyr=2023&entno=99000&lang=jp
33,日吉,"総合教育科目Ⅲ類（学際的・総合的科目）講義科目(18, 19学則) / 総合教育科目Ⅲ類（学際的・総合的科目）商学部設置講義科目(05学則)",春,障害者雇用の現状と将来,水4,中島 隆信,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",11032,detail?ttblyr=2023&entno=11032&lang=jp
34,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地理学Ⅰ,金3,長田 進,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",39360,detail?ttblyr=2023&entno=39360&lang=jp
37,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,倫理学Ⅱ,水5,長門 裕介,オンライン授業（全回オンデマンド形式）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",227,detail?ttblyr=2023&entno=00227&lang=jp
39,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,音楽Ⅰ,火4,井上 智,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",89715,detail?ttblyr=2023&entno=89715&lang=jp
40,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,心理学Ⅲ,月2,中野 泰志 他,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",98989,detail?ttblyr=2023&entno=98989&lang=jp
41,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,歴史Ⅱ,木2,岩波 敦子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",23707,detail?ttblyr=2023&entno=23707&lang=jp
42,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,自然地理学Ⅰ,水1,丹羽 雄一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",42189,detail?ttblyr=2023&entno=42189&lang=jp
43,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"火1,2",古川 亮平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",646,detail?ttblyr=2023&entno=00646&lang=jp
44,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系（自由研究セミナー）,春,自由研究セミナー,金2,宮崎 直哉,対面授業（主として対面授業）,2023,['経/経済'],79775,detail?ttblyr=2023&entno=79775&lang=jp
47,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,歴史Ⅰ,火3,久保田 裕次,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",28656,detail?ttblyr=2023&entno=28656&lang=jp
49,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,倫理学Ⅰ,土2,久野 真隆,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",52355,detail?ttblyr=2023&entno=52355&lang=jp
50,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,政治学Ⅱ,水2,吉田 龍太郎,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",82319,detail?ttblyr=2023&entno=82319&lang=jp
51,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,物理学Ⅱ（実験を含む）,"水1,2",小林 宏充,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",52867,detail?ttblyr=2023&entno=52867&lang=jp
52,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,金3,迫 桂,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",95061,detail?ttblyr=2023&entno=95061&lang=jp
53,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,水3,片山 杜秀,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/法律', '法/政治']",28681,detail?ttblyr=2023&entno=28681&lang=jp
54,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代世界史,金3,剣持 久木,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",20824,detail?ttblyr=2023&entno=20824&lang=jp
55,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,近代思想史Ⅰ,火3,勝又 章夫,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",53552,detail?ttblyr=2023&entno=53552&lang=jp
56,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地理学Ⅱ,金4,白 迎玖,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",35377,detail?ttblyr=2023&entno=35377&lang=jp
57,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水3,4",新津 修平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",23821,detail?ttblyr=2023&entno=23821&lang=jp
58,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月3,4",古川 亮平,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",22419,detail?ttblyr=2023&entno=22419&lang=jp
59,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,化学Ⅱ（実験を含む）,"木1,2",井奥 洪二,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",23530,detail?ttblyr=2023&entno=23530&lang=jp
60,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,秋,ラテンアメリカ研究Ⅱ,月3,安井 伸,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",90571,detail?ttblyr=2023&entno=90571&lang=jp
61,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代ビジネス論Ⅰ,木5,ゴルシコフ， ビクトル,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '理']",1327,detail?ttblyr=2023&entno=01327&lang=jp
62,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,木3,石川 大智,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",44693,detail?ttblyr=2023&entno=44693&lang=jp
64,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,木3,有光 道生,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",38162,detail?ttblyr=2023&entno=38162&lang=jp
65,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,春集中,異文化コミュニケーション(PEARL),月2/水2,佐々木 由美,対面授業（主として対面授業）,2023,['経/経Ｐ'],5595,detail?ttblyr=2023&entno=05595&lang=jp
66,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,自然地理学Ⅰ,木2,丹羽 雄一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",42160,detail?ttblyr=2023&entno=42160&lang=jp
68,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,金4,若澤 佑典,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",13881,detail?ttblyr=2023&entno=13881&lang=jp
69,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,美術Ⅱ,木4,白原 由起子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",71755,detail?ttblyr=2023&entno=71755&lang=jp
70,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地理学Ⅱ,火3,大島 英幹,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",42381,detail?ttblyr=2023&entno=42381&lang=jp
71,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,社会心理学Ⅰ,金2,李 津娥,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",91927,detail?ttblyr=2023&entno=91927&lang=jp
72,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,生命の科学,土3,豊田 健介,オンライン授業（主としてオンデマンド形式）,2023,"['経/経済', '商/商', '文/人文']",88981,detail?ttblyr=2023&entno=88981&lang=jp
73,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,論理学Ⅰ,木4,佐々木 昭則,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",51454,detail?ttblyr=2023&entno=51454&lang=jp
74,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（ＰＥＡＲＬ）,秋,科学と環境Ⅰ(PEARL)(GIC-certified courses),月5,小畠 りか,対面授業（主として対面授業）,2023,['経/経Ｐ'],91999,detail?ttblyr=2023&entno=91999&lang=jp
75,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,哲学Ⅱ,金5,鈴木 康則,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",52389,detail?ttblyr=2023&entno=52389&lang=jp
76,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,ジェンダー論Ⅱ,水3,湯川 やよい,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",46131,detail?ttblyr=2023&entno=46131&lang=jp
77,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,人の尊厳（社会と人権）,木5,菅 さやか 他,オンライン授業（主としてオンデマンド形式）,2023,"['商/商', '経/経済', '文/人文']",38818,detail?ttblyr=2023&entno=38818&lang=jp
78,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,社会学Ⅰ,水5,宮本 万里,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",91855,detail?ttblyr=2023&entno=91855&lang=jp
80,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"金3,4",渡辺 愛子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",30050,detail?ttblyr=2023&entno=30050&lang=jp
81,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,地域文化論Ⅰ,木5,小川 忠,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",6113,detail?ttblyr=2023&entno=06113&lang=jp
82,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,社会学Ⅰ,火1,土居 洋平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",18348,detail?ttblyr=2023&entno=18348&lang=jp
84,日吉,"総合教育科目Ⅲ類（学際的・総合的科目）講義科目(18, 19学則) / 総合教育科目Ⅲ類（学際的・総合的科目）商学部設置講義科目(05学則)",秋,２１世紀の実学,木2,宮本 万里 他,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",35656,detail?ttblyr=2023&entno=35656&lang=jp
85,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,地学Ⅰ,金1,松本 直記,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",85270,detail?ttblyr=2023&entno=85270&lang=jp
86,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,木3,竹内 美佳子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",39298,detail?ttblyr=2023&entno=39298&lang=jp
87,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,文学Ⅰ,水3,星野 真志,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",76852,detail?ttblyr=2023&entno=76852&lang=jp
88,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地理学Ⅱ,火3,加藤 晴美,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",29999,detail?ttblyr=2023&entno=29999&lang=jp
90,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,法学Ⅱ（憲法を含む）,金1,尾崎 愛美,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",27573,detail?ttblyr=2023&entno=27573&lang=jp
92,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"金1,2",新屋 みのり,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",65036,detail?ttblyr=2023&entno=65036&lang=jp
94,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,化学Ⅰ（実験を含む）,"水1,2",志村 正,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",61648,detail?ttblyr=2023&entno=61648&lang=jp
97,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地域研究−中国事情Ⅱ,水4,菅野 智博,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",53897,detail?ttblyr=2023&entno=53897&lang=jp
98,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,ジェンダー論Ⅰ,火5,湯川 やよい,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",45518,detail?ttblyr=2023&entno=45518&lang=jp
100,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,音楽Ⅰ,水4,木内 麻理子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",38158,detail?ttblyr=2023&entno=38158&lang=jp
101,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,社会学Ⅱ,火2,土居 洋平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",3981,detail?ttblyr=2023&entno=03981&lang=jp
102,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,月2,新井 和広,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",375,detail?ttblyr=2023&entno=00375&lang=jp
103,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,政治学Ⅰ,水5,錦田 愛子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",85318,detail?ttblyr=2023&entno=85318&lang=jp
104,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,政治学Ⅰ,火3,笠原 英彦,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",88245,detail?ttblyr=2023&entno=88245&lang=jp
105,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地理学Ⅱ,金3,長田 進,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",41624,detail?ttblyr=2023&entno=41624&lang=jp
108,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,歴史Ⅰ,木2,岩波 敦子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",28785,detail?ttblyr=2023&entno=28785&lang=jp
109,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,月3,新井 和広,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",14162,detail?ttblyr=2023&entno=14162&lang=jp
110,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,金5,的場 匠平,オンライン授業（全回オンデマンド形式）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",27679,detail?ttblyr=2023&entno=27679&lang=jp
113,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,生命の科学,水1,杉本 親要,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",5963,detail?ttblyr=2023&entno=05963&lang=jp
114,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,法学Ⅰ（憲法を含む）,火2,金尾 悠香,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",14725,detail?ttblyr=2023&entno=14725&lang=jp
115,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,地域研究−スペイン事情Ⅰ,火5,丸田 千花子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",35144,detail?ttblyr=2023&entno=35144&lang=jp
116,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,文化人類学Ⅱ,金4,四條 真也,オンライン授業（全回オンデマンド形式）,2023,"['経/経済', '商/商', '文/人文', '理']",20928,detail?ttblyr=2023&entno=20928&lang=jp
117,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"火1,2",坪川 達也,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",49663,detail?ttblyr=2023&entno=49663&lang=jp
118,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,論理学Ⅰ,火3,高橋 優太,オンライン授業（全回オンデマンド形式）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",52852,detail?ttblyr=2023&entno=52852&lang=jp
119,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,秋,地学Ⅱ,火3,杵島 正洋,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",891,detail?ttblyr=2023&entno=00891&lang=jp
120,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,歴史Ⅱ,木4,岩崎 賢,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",49682,detail?ttblyr=2023&entno=49682&lang=jp
121,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,美術Ⅱ,月3,小池 智子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",59421,detail?ttblyr=2023&entno=59421&lang=jp
122,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"金3,4",新屋 みのり,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",70543,detail?ttblyr=2023&entno=70543&lang=jp
123,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,音楽Ⅰ,水5,石井 明,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",65859,detail?ttblyr=2023&entno=65859&lang=jp
124,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,社会学Ⅱ,火2,山本 直子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",18094,detail?ttblyr=2023&entno=18094&lang=jp
125,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,地理学Ⅰ,火4,大島 英幹,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",19268,detail?ttblyr=2023&entno=19268&lang=jp
126,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,木2,片山 杜秀,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/法律', '法/政治']",13073,detail?ttblyr=2023&entno=13073&lang=jp
127,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代日本史,金3,酒井 一臣,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",20475,detail?ttblyr=2023&entno=20475&lang=jp
128,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,倫理学Ⅱ,金4,西川 耕平,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",208,detail?ttblyr=2023&entno=00208&lang=jp
130,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,物理学Ⅱ（実験を含む）,"火3,4",杉本 憲彦,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",76082,detail?ttblyr=2023&entno=76082&lang=jp
